policy,trial_id,trace_rows,force_trace_present,trace_start_policy_step,force_on_policy_step,force_onset_steps_from_trace_start,force_rows,response_rows,final_trace_impulse_Ns,peak_external_force_N,both_contact_response_rate,any_contact_loss_response,peak_response_rel_speed_mps,mean_response_rel_speed_mps,peak_box_lin_speed_mps,peak_box_ang_speed_radps,mean_resistive_hand_force_N,peak_resistive_hand_force_N,mean_force_closure_residual,peak_force_closure_residual,mean_combined_hand_proxy_N,mean_hand_load_asymmetry
official,T0129,1656,1,69267,69466.0,199.0,460,860,2.372793887068245,1.1036250591278076,0.5918604651162791,1.0,1.379076361656189,0.39298520424338274,1.550557255744934,4.352656841278076,1.3119107251250466,75.80928039550781,0.5037464319590241,1.0,2.4004759813290697,0.06872000601021659
official,T0130,608,0,69682,,,0,0,0.0,,,,,,,,,,,,,
official,T0131,1384,1,69835,70016.0,181.0,260,660,3.807506496726835,3.310875177383423,0.7818181818181819,1.0,1.9183269739151,0.27733637752067863,2.223460912704468,7.563538551330566,2.0906388002476004,33.690887451171875,0.3952493639578196,1.0,17.7123798871808,0.26813260808844597
official,T0132,1568,1,70182,70359.0,177.0,460,860,7.1183816535526585,3.310875177383423,0.7790697674418605,1.0,1.81627357006073,0.4059513659627978,2.2173397541046143,5.700068473815918,4.3408461332494435,132.24156188964844,0.43720996311424454,0.9999999403953552,5.585225437131039,0.12590085826017203
official,T0133,796,0,70575,,,0,0,0.0,,,,,,,,,,,,,
official,T0134,6004,0,70775,,,0,0,0.0,,,,,,,,,,,,,
official,T0135,2288,1,72277,72634.0,357.0,460,860,11.863968902197543,5.518125057220459,0.5965116279069768,1.0,1.3881744146347046,0.43200310206603865,1.7029376029968262,3.999993801116944,4.704722612667395,47.118408203125,0.5429521314139196,1.0,8.910365179839522,0.20344190399733042
official,T0136,740,0,72850,,,0,0,0.0,,,,,,,,,,,,,
official,T0137,1564,1,73036,73262.0,226.0,260,660,8.884181495355111,7.725375175476074,0.8484848484848485,1.0,0.8627957105636597,0.25346942025829444,1.8604979515075684,3.681557893753052,4.23097355771584,30.619741439819336,0.2552871940763329,1.0,5.44563071416183,0.14665080229017552
official,T0138,1552,1,73428,73601.0,173.0,460,860,16.609557706632888,7.725375652313232,0.7430232558139535,1.0,1.7065976858139038,0.3785251093486887,2.120282888412476,8.71780014038086,-2.055119841935676,127.8785171508789,0.3500571795660721,0.9999999403953552,7.08386685845637,0.12180625898018174
official,T0139,1332,1,73817,74010.0,193.0,160,560,6.456206137389921,9.932624816894531,0.9982142857142857,1.0,0.5617034435272217,0.2811690820114953,2.063988447189331,3.754077196121216,3.411060130602813,38.343505859375,0.17941651540781356,0.8763870000839233,18.069786867712224,0.22086417782972734
official,T0140,1416,1,74151,74340.0,189.0,260,660,11.422518604767555,9.932624816894531,0.990909090909091,1.0,1.898760199546814,0.2643660616552965,2.259803295135498,4.371659755706787,-9.826700695355733,54.260032653808594,0.18119586989509337,1.0,12.825914613270399,0.16876476492851164
official,T0141,1612,1,74506,74694.0,188.0,460,860,21.35514346684474,9.932624816894531,0.7325581395348837,1.0,1.5058906078338623,0.38226171040387696,2.181889057159424,6.08121395111084,8.230475097218918,80.5454330444336,0.4869992605532346,1.0,8.707171156413333,0.21710585110667188
official,T0142,1288,1,74910,75092.0,182.0,160,560,7.890919756277391,12.13987636566162,0.9982142857142857,1.0,0.5907583832740784,0.2477071036884029,1.4530004262924194,2.7690317630767822,-0.5169349633090731,4.186324119567871,0.09663745728487681,0.9821767807006836,8.67265146901565,0.11928406323045881
official,T0143,1520,1,75233,75448.0,215.0,260,660,13.960857900585498,12.13987636566162,0.9924242424242424,1.0,0.6648290753364563,0.26470211976574676,1.7568457126617432,3.968756437301636,-0.31135445819941887,5.951004981994629,0.12408998485532885,0.9977455139160156,5.289638396284797,0.08365071978459482
official,T0144,1708,1,75614,75826.0,212.0,460,860,26.100736232132014,12.139877319335938,0.7930232558139535,1.0,1.4271197319030762,0.38881088738697905,1.972217082977295,3.3633761405944824,3.9294595189089345,22.056190490722656,0.31002625481653306,1.0,8.807463459194054,0.15098313180708425
official,T0145,1552,1,76042,76290.0,248.0,160,560,0.7173563027437296,1.1036250591278076,0.7946428571428571,1.0,1.6224827766418457,0.3021389454802764,2.177828788757324,9.948326110839844,2.398380968550087,44.35759735107422,0.2716853918108557,1.0,7.684820517671428,0.15058815143328108
official,T0146,1280,0,76431,,,0,0,0.0,,,,,,,,,,,,,
official,T0147,608,0,76752,,,0,0,0.0,,,,,,,,,,,,,
official,T0148,608,0,76905,,,0,0,0.0,,,,,,,,,,,,,
official,T0149,604,0,77058,,,0,0,0.0,,,,,,,,,,,,,
official,T0150,6004,0,77210,,,0,0,0.0,,,,,,,,,,,,,
official,T0151,6004,0,78712,,,0,0,0.0,,,,,,,,,,,,,
official,T0152,1404,0,80214,,,0,0,0.0,,,,,,,,,,,,,
official,T0153,608,0,80566,,,0,0,0.0,,,,,,,,,,,,,
official,T0154,624,0,80719,,,0,0,0.0,,,,,,,,,,,,,
official,T0155,6004,0,80876,,,0,0,0.0,,,,,,,,,,,,,
official,T0156,1448,0,82378,,,0,0,0.0,,,,,,,,,,,,,
official,T0157,6004,0,82741,,,0,0,0.0,,,,,,,,,,,,,
official,T0158,1436,1,84243,84437.0,194.0,260,660,11.422519628218812,9.932625770568848,0.8242424242424242,1.0,1.8672066926956177,0.3482613932059118,2.106274366378784,9.538653373718262,-0.9844012205503091,382.61920166015625,0.26906667514069177,0.9999999403953552,11.71910750050888,0.17168967163123658
official,T0159,640,0,84603,,,0,0,0.0,,,,,,,,,,,,,
official,T0160,6004,0,84764,,,0,0,0.0,,,,,,,,,,,,,
official,T0161,1524,1,86266,86482.0,216.0,260,660,13.960857993983176,12.13987636566162,0.7424242424242424,1.0,1.7866477966308594,0.46208800558339463,2.328700304031372,5.41129732131958,0.9304578200434194,448.1821594238281,0.2896100316348373,0.9999999403953552,7.7842718092781125,0.09064866442910867
official,T0162,6004,0,86648,,,0,0,0.0,,,,,,,,,,,,,
official,T0163,6004,0,88150,,,0,0,0.0,,,,,,,,,,,,,
official,T0164,688,0,89652,,,0,0,0.0,,,,,,,,,,,,,
official,T0165,984,0,89825,,,0,0,0.0,,,,,,,,,,,,,
official,T0166,700,0,90072,,,0,0,0.0,,,,,,,,,,,,,
official,T0167,1580,0,90248,,,0,0,0.0,,,,,,,,,,,,,
official,T0168,644,0,90644,,,0,0,0.0,,,,,,,,,,,,,
official,T0169,616,0,90806,,,0,0,0.0,,,,,,,,,,,,,
official,T0170,604,0,90961,,,0,0,0.0,,,,,,,,,,,,,
official,T0171,604,0,91113,,,0,0,0.0,,,,,,,,,,,,,
official,T0172,6004,0,91265,,,0,0,0.0,,,,,,,,,,,,,
official,T0173,700,0,92767,,,0,0,0.0,,,,,,,,,,,,,
official,T0174,6004,0,92943,,,0,0,0.0,,,,,,,,,,,,,
official,T0175,768,0,94445,,,0,0,0.0,,,,,,,,,,,,,
official,T0176,2660,1,94638,95138.0,500.0,260,660,11.422518647573463,9.932624816894531,0.21363636363636362,1.0,1.6594834327697754,0.5839410316311952,1.5085574388504028,6.080129146575928,-0.33677590738869073,6.87748908996582,0.8139070276895037,1.0,1.9931074306820378,0.10188154937702965
official,T0177,6004,0,95304,,,0,0,0.0,,,,,,,,,,,,,
official,T0178,6004,0,96806,,,0,0,0.0,,,,,,,,,,,,,
official,T0179,604,0,98308,,,0,0,0.0,,,,,,,,,,,,,
official,T0180,596,0,98460,,,0,0,0.0,,,,,,,,,,,,,
official,T0181,688,0,98610,,,0,0,0.0,,,,,,,,,,,,,
official,T0182,6004,0,98783,,,0,0,0.0,,,,,,,,,,,,,
official,T0183,1772,1,100285,100513.0,228.0,460,860,2.372793889781013,1.1036250591278076,0.641860465116279,1.0,1.9846135377883911,0.4138168744482966,2.0536391735076904,7.5522003173828125,-8.034739988557128,70.12486267089844,0.47439378944420535,0.9999999403953552,10.522159557001189,0.1895712281273222
official,T0184,6004,0,100729,,,0,0,0.0,,,,,,,,,,,,,
official,T0185,1488,1,102231,102438.0,207.0,260,660,3.807506486296021,3.310875177383423,0.8469696969696969,1.0,1.6870554685592651,0.3292999904094772,2.090693473815918,10.530884742736816,-6.206864261294179,135.89382934570312,0.24326471639700079,1.0,9.952441522840298,0.16122520699679044
official,T0186,624,0,102604,,,0,0,0.0,,,,,,,,,,,,,
official,T0187,588,0,102761,,,0,0,0.0,,,,,,,,,,,,,
official,T0188,6004,0,102909,,,0,0,0.0,,,,,,,,,,,,,
official,T0189,856,0,104411,,,0,0,0.0,,,,,,,,,,,,,
official,T0190,1396,1,104626,104835.0,209.0,160,560,5.021493884252053,7.725375175476074,0.9410714285714286,1.0,1.8777148723602293,0.27626982526853683,2.077864408493042,5.622525691986084,-10.202233605895058,111.52919006347656,0.20533047470255822,1.0,12.74896762282255,0.17930433985548005
official,T0191,640,0,104976,,,0,0,0.0,,,,,,,,,,,,,
official,T0192,6004,0,105137,,,0,0,0.0,,,,,,,,,,,,,
official,T0193,600,0,106639,,,0,0,0.0,,,,,,,,,,,,,
official,T0194,6004,0,106790,,,0,0,0.0,,,,,,,,,,,,,
official,T0195,1204,0,108292,,,0,0,0.0,,,,,,,,,,,,,
official,T0196,6004,0,108594,,,0,0,0.0,,,,,,,,,,,,,
official,T0197,684,0,110096,,,0,0,0.0,,,,,,,,,,,,,
official,T0198,636,0,110268,,,0,0,0.0,,,,,,,,,,,,,
official,T0199,6004,0,110428,,,0,0,0.0,,,,,,,,,,,,,
official,T0200,6004,0,111930,,,0,0,0.0,,,,,,,,,,,,,
official,T0201,1652,1,113432,113630.0,198.0,460,860,2.372794128415552,1.1036251783370972,0.6883720930232559,1.0,1.7559006214141846,0.4567426080360662,2.057272434234619,9.08708667755127,5.2628175023076835,129.0362548828125,0.37239518822976225,1.0,8.19429455773775,0.1285219886888436
official,T0202,1580,1,113846,114101.0,255.0,160,560,2.152068763951863,3.310874938964844,0.7785714285714286,1.0,1.7933653593063354,0.33166009224951265,1.98883318901062,7.795935153961182,-7.433430859672704,48.26710891723633,0.3756353112684987,1.0,9.780405526475183,0.19770571713852406
official,T0203,1572,1,114242,114470.0,228.0,260,660,3.80750647504448,3.310875177383423,0.8560606060606061,1.0,1.508854866027832,0.2901198215048873,1.7539937496185305,6.738670349121094,-1.0053945212258082,41.76826858520508,0.2242585734409107,1.0,6.73637154506463,0.13620586460769338
official,T0204,636,0,114636,,,0,0,0.0,,,,,,,,,,,,,
official,T0205,588,0,114796,,,0,0,0.0,,,,,,,,,,,,,
official,T0206,6004,0,114944,,,0,0,0.0,,,,,,,,,,,,,
official,T0207,1648,1,116446,116643.0,197.0,460,860,11.863968908159167,5.518125057220459,0.7441860465116279,1.0,1.617134928703308,0.36780850568049867,2.13881778717041,5.466183662414551,7.999348331831915,165.9220733642578,0.3133944239034209,1.0,9.545181835096242,0.15335698774782264
official,T0208,2788,0,116859,,,0,0,0.0,,,,,,,,,,,,,
official,T0209,6004,0,117557,,,0,0,0.0,,,,,,,,,,,,,
official,T0210,2632,1,119059,119502.0,443.0,460,860,16.60955669549371,7.725375175476074,0.3569767441860465,1.0,1.705004096031189,0.45742555619650627,2.00559139251709,8.588624000549316,-0.6298194733686572,1.3807458877563477,0.681523393843388,1.0,3.223744486519244,0.0733585421565675
official,T0211,640,0,119718,,,0,0,0.0,,,,,,,,,,,,,
official,T0212,964,0,119879,,,0,0,0.0,,,,,,,,,,,,,
official,T0213,6004,0,120121,,,0,0,0.0,,,,,,,,,,,,,
official,T0214,604,0,121623,,,0,0,0.0,,,,,,,,,,,,,
official,T0215,604,0,121775,,,0,0,0.0,,,,,,,,,,,,,
official,T0216,6004,0,121927,,,0,0,0.0,,,,,,,,,,,,,
retrained,T0001,2556,1,2,536.0,534.0,20,420,0.070331240251707,1.100222945213318,0.8214285714285714,1.0,2.361727714538574,0.5309242725549709,1.98835027217865,6.444123268127441,0.8054213443017076,31.375417709350582,0.12591252042024972,1.0,3.996534453545298,0.09445317414876103
retrained,T0002,2348,1,642,1124.0,482.0,20,420,0.2109937146828982,3.300668954849243,0.7071428571428572,1.0,2.0319085121154785,0.46554131318061126,1.6782015562057495,4.55830717086792,2.693006816454276,26.01077079772949,0.3025695949122088,1.0,5.272556128641147,0.08087416263615953
retrained,T0003,2112,1,1230,1653.0,423.0,20,420,0.351656175144251,5.501114845275879,0.9952380952380953,1.0,0.8691207766532898,0.20885407880303405,1.514477252960205,4.199868679046631,-0.14198500100866937,3.0859217643737797,0.1346865361002052,0.9998443126678468,4.152916572633243,0.07246862923830985
retrained,T0004,2244,1,1759,2215.0,456.0,20,420,0.4923186469304861,7.701560497283935,0.719047619047619,1.0,2.6732664108276367,0.4817660331637377,2.6399829387664795,7.099799633026123,-0.6681392935592504,66.81632995605469,0.29435578645650473,1.0,3.432708928432493,0.07500564334016718
retrained,T0005,456,0,2321,,,0,0,0.0,,,,,,,,,,,,,
retrained,T0006,2320,1,2436,2911.0,475.0,20,420,0.7736436769296893,12.102453231811523,0.6714285714285714,1.0,2.3185925483703613,0.6339728499984457,2.4426920413970947,5.810073375701904,3.557013994779083,12.5321683883667,0.3006472696511385,1.0,5.803119470804398,0.0770587578489323
retrained,T0007,2196,1,3017,3461.0,444.0,20,420,0.0703312390223613,1.100222945213318,0.39285714285714285,1.0,2.791496515274048,0.6472239694957223,2.7109334468841557,8.846665382385254,-2.3281070772114965,2.0059516429901123,0.6065375959697468,1.0,6.427126753897894,0.42320495035653166
retrained,T0008,2184,1,3567,4008.0,441.0,20,420,0.210993714384875,3.300668954849243,0.6095238095238096,1.0,2.5096445083618164,0.5559527642492738,2.476860284805298,10.299062728881836,2.276812525421736,116.99267578125,0.39969735156184816,1.0,6.261622000396962,0.27105950234763443
retrained,T0009,2684,1,4114,4680.0,566.0,20,420,0.3516561817007618,5.501114845275879,0.6023809523809524,1.0,2.106562852859497,0.5535938477409738,1.7191449403762815,11.298526763916016,0.525472227918605,113.14620208740234,0.40262626809999347,1.0,3.8240142782529194,0.09556165378086179
retrained,T0010,2200,1,4786,5231.0,445.0,20,420,0.4923186671960649,7.701560497283935,0.7761904761904762,1.0,2.6894164085388184,0.5644488430626335,2.5853214263916016,6.407224178314209,-0.5487788646969767,11.69420337677002,0.23248407779804742,1.0,7.3639188144888195,0.13704018480895597
retrained,T0011,2148,1,5337,5769.0,432.0,20,420,0.6329811035175371,9.902006149291992,0.8642857142857143,1.0,2.2732295989990234,0.46197853726556615,2.2298805713653564,5.259383201599121,4.084337101131678,124.6880874633789,0.3588723197030569,1.0,7.925700537647519,0.23694992396215508
retrained,T0012,2380,1,5875,6365.0,490.0,20,420,0.7736436781217821,12.102453231811523,0.4142857142857143,1.0,2.385171413421631,0.42625070746455873,2.1703927516937256,6.198578834533691,1.2193887618054369,158.06719970703125,0.6073990798644012,1.0,4.627285482590309,0.3303171485817681
retrained,T0013,812,0,6471,,,0,0,0.0,,,,,,,,,,,,,
retrained,T0014,6004,0,6675,,,0,0,0.0,,,,,,,,,,,,,
retrained,T0015,2332,1,8177,8655.0,478.0,20,420,0.3516561732071001,5.501114845275879,0.7238095238095238,1.0,2.556807279586792,0.5965653076058343,2.313101291656494,9.083189010620115,-4.369560710837444,43.934207916259766,0.2864392621803702,1.0,6.813371545147328,0.15227626075123096
retrained,T0016,2220,1,8761,9211.0,450.0,20,420,0.492318659149438,7.701560497283935,0.9547619047619048,1.0,1.4007887840270996,0.2265090893155762,1.2896136045455933,3.121100425720215,-0.5005099365554218,24.346139907836918,0.2224873532851537,1.0,4.218614852055907,0.11553091964271424
retrained,T0017,6004,0,9317,,,0,0,0.0,,,,,,,,,,,,,
retrained,T0018,492,0,10819,,,0,0,0.0,,,,,,,,,,,,,
retrained,T0019,2172,1,10943,11381.0,438.0,20,420,0.0703312376440039,1.100222945213318,0.9952380952380953,1.0,0.9022812247276306,0.2059633489786869,1.579562425613403,2.946814775466919,0.4455456498411617,25.29343032836914,0.16547106645690898,0.99941086769104,4.018130621881712,0.07256745925270866
retrained,T0020,576,0,11487,,,0,0,0.0,,,,,,,,,,,,,
retrained,T0021,2456,1,11632,12141.0,509.0,20,420,0.3516561806576805,5.501114845275879,0.819047619047619,1.0,2.818239688873291,0.4873663178866818,2.1714959144592285,8.389159202575684,-0.5722944074576455,18.26421356201172,0.17131120001985914,1.0,5.7355750077359735,0.11515141664775519
retrained,T0022,2152,1,12247,12680.0,433.0,20,420,0.4923186472285094,7.701560020446777,0.9904761904761905,1.0,0.6777626872062683,0.324933973806245,1.625128984451294,4.343161106109619,5.664675920922309,122.15036010742188,0.18208639653333064,0.9770729541778564,8.21609518577655,0.12382865697866127
retrained,T0023,2444,1,12786,13292.0,506.0,20,420,0.6329811461348571,9.902007102966309,1.0,0.0,0.8698759078979492,0.2881116972792716,1.7420662641525269,4.790408134460449,1.2450330904862357,31.52711677551269,0.10600998908048492,0.7853977084159851,4.023840941169432,0.06877350642749831
retrained,T0024,2152,1,13398,13831.0,433.0,20,420,0.7736436757375964,12.102453231811523,0.9928571428571429,1.0,0.9446426033973694,0.21553855935732524,1.5213390588760376,4.010890483856201,-2.294084370650706,20.982177734375,0.16888937264338894,0.9998819231987,6.349654479679607,0.11228528600265797
retrained,T0025,2048,1,13937,14344.0,407.0,20,420,0.0703312381282916,1.100222945213318,1.0,0.0,0.9773518443107604,0.28750339386363827,1.7241142988204956,3.673617839813232,4.204772387001486,22.211898803710938,0.22847471337632408,0.776644229888916,6.9558922551217535,0.1312905099357262
retrained,T0026,1944,1,14450,14831.0,381.0,20,420,0.2109937146828982,3.300668954849243,0.9928571428571429,1.0,1.8851088285446167,0.3639433875502575,1.8776010274887085,4.527560234069824,-7.783734660841791,39.131229400634766,0.13008958523250408,0.9808458089828492,10.810580486449457,0.14284180602505026
retrained,T0027,1916,1,14937,15311.0,374.0,20,420,0.3516561897473887,5.501115322113037,0.9857142857142858,1.0,1.6006550788879397,0.3012711412228999,1.7140586376190186,3.445582628250122,6.847691232285329,33.98549270629883,0.22489372692736131,0.919987142086029,8.18316233111989,0.19334131153244968
retrained,T0028,2076,1,15417,15831.0,414.0,20,420,0.4923186588514148,7.701560974121094,0.9904761904761905,1.0,0.7357228398323059,0.3420898957621484,1.6226613521575928,4.454875469207764,11.076385444278518,106.42133331298828,0.16837538266665347,0.9989872574806212,12.372587652220613,0.1640419330999499
retrained,T0029,2100,1,15937,16357.0,420.0,20,420,0.6329810987491657,9.902006149291992,0.9952380952380953,1.0,0.6251131892204285,0.2761792070365378,1.5474889278411863,3.21474027633667,2.484396617824123,60.63062286376953,0.15534893188270785,0.7713107466697693,6.61859810806456,0.11631448070873458
retrained,T0030,2008,1,16463,16860.0,397.0,20,420,0.7736436691810856,12.102453231811523,0.9928571428571429,1.0,0.9480384588241576,0.2698687409006414,1.8907575607299805,4.324489593505859,1.426399934690978,39.208534240722656,0.1597830701494656,0.8050193786621094,5.782646740689164,0.11020523996391729
retrained,T0031,2152,1,16966,17399.0,433.0,20,420,0.0703312376812568,1.100222945213318,0.9380952380952381,1.0,1.4840421676635742,0.31319126652642376,1.5047951936721802,3.5662267208099365,-2.0766792222768777,34.47810745239258,0.19585677062915194,1.0,5.136999407907327,0.14104256371185675
retrained,T0032,1948,1,17505,17887.0,382.0,20,420,0.2109937128947589,3.300668954849243,0.9976190476190476,1.0,1.3738486766815186,0.246690153720833,1.6516809463500977,3.869652271270752,-2.5343936313342836,65.8682861328125,0.1396269422900375,0.7926801443099976,5.455814831650683,0.1000578163622235
retrained,T0033,2092,1,17993,18411.0,418.0,20,420,0.3516561769323904,5.501114845275879,0.9928571428571429,1.0,1.1205449104309082,0.29219585616318955,1.5826658010482788,3.9452311992645264,-3.8543993672888193,28.44523048400879,0.20960898872359568,0.9977588057518004,5.716625844013123,0.09148556879642583
retrained,T0034,1976,1,18517,18906.0,389.0,20,420,0.4923186579573452,7.701560497283935,0.9619047619047619,1.0,1.5325515270233154,0.29535919065099386,1.6249175071716309,3.7163491249084473,-2.7872793835809544,28.41843032836914,0.23640758622759245,0.9228694438934326,5.622907604720621,0.1445372388328126
retrained,T0035,1948,1,19012,19394.0,382.0,20,420,0.632981105901723,9.902006149291992,0.9928571428571429,1.0,0.6719180345535278,0.275098447004954,1.7835911512374878,3.5778558254241943,-1.8617013748646491,45.849876403808594,0.22705779407960586,0.9769240617752076,4.98587430949722,0.079866856421653
retrained,T0036,1944,1,19500,19881.0,381.0,20,420,0.7736436924268966,12.10245418548584,0.9880952380952381,1.0,1.9846811294555664,0.37158103642009555,1.891818642616272,4.471956729888916,7.6592395284700965,134.1199951171875,0.11395290856515723,0.987437665462494,9.728076383613406,0.13128698711519798
retrained,T0037,2040,1,19987,20392.0,405.0,20,420,0.0703312409967651,1.100222945213318,0.9904761904761905,1.0,0.9382055401802064,0.43677901677077724,1.7891744375228882,6.304999828338623,6.640001150398027,31.090011596679688,0.08222296927792958,0.969313621520996,12.396242493674869,0.12119621234548197
retrained,T0038,2024,1,20498,20899.0,401.0,20,420,0.2109937213884206,3.300668954849243,0.9785714285714285,1.0,0.5730026960372925,0.27377141058622373,1.6065207719802856,2.913938522338867,0.1639480673663673,10.800589561462402,0.15141645846999294,0.9926815629005432,7.136008410475084,0.13083503113822578
retrained,T0039,1964,1,21005,21391.0,386.0,20,420,0.3516562016683174,5.501115322113037,0.9809523809523809,1.0,1.333007574081421,0.399211726790028,1.8370263576507568,5.447315216064453,-0.05971937479362601,9.44091510772705,0.165821109656688,0.9999437928199768,8.931565739072504,0.1193465841969425
retrained,T0040,1940,1,21497,21877.0,380.0,20,420,0.4923186815011793,7.701560974121094,1.0,0.0,0.5991962552070618,0.24209202540417513,1.6579481363296509,3.228200674057007,-0.5343658828753091,3.46425724029541,0.1128375249426989,0.4171985983848572,4.344536441027941,0.07561745143496709
retrained,T0041,2032,1,21983,22386.0,403.0,20,420,0.6329811023254444,9.902006149291992,1.0,0.0,0.6080056428909302,0.27312053380800144,1.620539665222168,3.224960803985596,-0.6492486380040645,5.496819496154785,0.1689788788512704,0.7929426431655884,6.339272678217718,0.12280551781619749
retrained,T0042,2084,1,22492,22908.0,416.0,20,420,0.7736436626245748,12.102452278137209,1.0,0.0,0.6012500524520874,0.2562072436458298,1.584883213043213,3.1151046752929688,0.19883114227226803,3.6842801570892334,0.1259642916731536,0.5680771470069885,4.728134890965053,0.08652295889908035
retrained,T0043,2080,1,23014,23429.0,415.0,20,420,0.0703312404007187,1.1002230644226074,0.9642857142857143,1.0,0.6485323905944824,0.2891241677415868,1.5796362161636353,2.97337007522583,0.09844895708596423,9.116393089294434,0.17730538005402888,0.9992526769638062,7.162731128664953,0.14426527381535076
retrained,T0044,1932,1,23535,23913.0,378.0,20,420,0.2109937233255715,3.300668954849243,0.9619047619047619,1.0,1.6174511909484863,0.3267262352807891,1.907477617263794,6.264257907867432,1.2706390579275433,12.278217315673828,0.20653344125076684,0.8561607003211975,7.249916730288948,0.15968641025247052
retrained,T0045,1944,1,24019,24400.0,381.0,20,420,0.3516561781244832,5.501114845275879,0.9904761904761905,1.0,0.9750098586082458,0.4224426289133373,1.6684623956680298,5.412468433380127,-7.179811757164342,6.8474225997924805,0.03499929007763663,0.9153741002082824,11.228938634800059,0.09394088353119077
retrained,T0046,1968,1,24506,24893.0,387.0,20,420,0.4923186290490931,7.701560497283935,0.9928571428571429,1.0,0.685152530670166,0.2649938781701383,1.6683928966522217,3.730888843536377,-0.34773104519006753,5.273553848266602,0.12239877170428541,0.9929354786872864,5.140327721390696,0.09347967380294683
retrained,T0047,1960,1,24999,25384.0,385.0,20,420,0.632981123783116,9.902007102966309,0.9976190476190476,1.0,0.7683861255645752,0.27139263286122256,1.623978614807129,3.267756223678589,0.8885033849050247,9.035918235778809,0.13885902472594305,0.8052646517753601,5.826826080289625,0.10072517459858704
retrained,T0048,1952,1,25490,25873.0,383.0,20,420,0.7736436673929463,12.102453231811523,1.0,0.0,0.6432345509529114,0.24815930967174826,1.650348424911499,4.412309169769287,0.44019454158842564,4.623922348022461,0.11275051127609217,0.7053520679473877,4.29692404442245,0.07317110630195069
retrained,T0049,2152,1,25979,26412.0,433.0,20,420,0.0703312405497303,1.100222945213318,0.9904761904761905,1.0,0.9876641035079956,0.24946843058403048,1.6325770616531372,3.3809361457824707,-7.041403898215365,46.91856384277344,0.23752559983348917,0.9503019452095032,9.040984975901388,0.12870485992139577
retrained,T0050,2012,1,26518,26916.0,398.0,20,420,0.2109937120006892,3.300668954849243,0.9952380952380953,1.0,1.2805386781692505,0.2961339448135169,1.6835126876831057,4.56021785736084,-0.9771489941293285,46.28384780883789,0.21475312146081013,0.8250946998596191,9.880611783798251,0.15711168046071267
retrained,T0051,2388,1,27022,27514.0,492.0,20,420,0.3516561951118066,5.501115322113037,0.830952380952381,1.0,1.824658155441284,0.36897478244223053,1.7242916822433472,5.837594509124756,0.5287059128018362,170.17666625976562,0.29807416019695143,1.0,6.915134887574684,0.15634423865090608
retrained,T0052,2108,1,27620,28042.0,422.0,20,420,0.492318668686181,7.701560497283935,0.680952380952381,1.0,1.9670372009277344,0.43519898657465267,2.003577709197998,3.3436267375946045,0.9383719779329286,57.19450378417969,0.31560568201322375,1.0,5.0966894338528315,0.2527624006416036
retrained,T0053,2104,1,28148,28569.0,421.0,20,420,0.6329811336178821,9.902006149291992,0.930952380952381,1.0,1.819603443145752,0.3446607654470773,1.8648682832717896,3.2857954502105717,0.21942409410008362,31.343137741088867,0.16688372629716816,1.0,4.1403880592613,0.09473542454278293
retrained,T0054,2064,1,28675,29086.0,411.0,20,420,0.7736436745455035,12.102453231811523,0.9714285714285714,1.0,1.69502592086792,0.4298282619299633,1.6868338584899902,5.006114959716797,4.949286461577175,128.24440002441406,0.08232969052679394,0.950387179851532,9.273040456448992,0.10096748147376011
retrained,T0055,2196,1,29192,29636.0,444.0,20,420,0.0703312387243381,1.100222945213318,0.7928571428571428,1.0,1.873940706253052,0.3445193363974492,1.6210983991622925,3.886659622192383,-0.13836288482471856,2.0826752185821533,0.3151178403081195,1.0,4.053968651096026,0.09478085479154068
retrained,T0056,1992,1,29742,30135.0,393.0,20,420,0.2109937105105732,3.300668954849243,0.9928571428571429,1.0,0.9403778314590454,0.26058375904602665,1.5423438549041748,3.7563843727111816,9.32175048083466,62.244850158691406,0.2284980979657987,0.7677983045578003,11.647543508532856,0.16667481859095418
retrained,T0057,6004,0,30241,,,0,0,0.0,,,,,,,,,,,,,
retrained,T0058,1976,1,31743,32132.0,389.0,20,420,0.4923186671960649,7.701560497283935,0.9809523809523809,1.0,1.8358421325683596,0.3338552192030918,1.625019073486328,5.519428730010986,-0.938652138979662,53.007362365722656,0.19265256397803093,1.0,10.384602103488787,0.1453660689727604
retrained,T0059,2148,1,32238,32670.0,432.0,20,420,0.6329811225910231,9.902006149291992,0.8428571428571429,1.0,1.9024969339370728,0.34789328225666566,1.7375657558441162,3.645905017852783,-0.6578667467349164,8.190916061401367,0.2810223907337613,1.0,6.406248097973211,0.12330484179529731
retrained,T0060,2164,1,32776,33212.0,436.0,20,420,0.7736436688830625,12.102453231811523,0.9952380952380953,1.0,0.9759803414344788,0.19731314653708112,1.320264458656311,3.121014356613159,1.3597676250130115,50.55768203735352,0.22404338929357306,0.9946255683898926,4.962121634930372,0.0939751081278137
retrained,T0061,2112,1,33318,33741.0,423.0,20,420,0.0703312399164309,1.100222945213318,0.6428571428571429,1.0,2.0739660263061523,0.47429505416768647,1.8001296520233154,4.7935471534729,-2.23844950545047,53.10899353027344,0.4050441109458916,1.0,11.604835301016768,0.25840861513029917
