policy,trial_id,checkpoint,seed,profile,direction,beta,hold_duration,pulse_duration,ramp_up_s,ramp_down_s,box_mass,peak_force_N,impulse_Ns,physical_failure,termination_reason,contact_loss,max_hand_box_relative_speed,box_displacement_along_force,robot_displacement_along_force,final_confirmed_carry,task_success,object2goal_distance_final,initial_state_signature_sha1,initial_state_signature_json,policy_label,scheduled_force,condition_id,trace_rows,force_trace_present,trace_start_policy_step,force_on_policy_step,force_onset_steps_from_trace_start,force_rows,response_rows,final_trace_impulse_Ns,peak_external_force_N,both_contact_response_rate,any_contact_loss_response,peak_response_rel_speed_mps,mean_response_rel_speed_mps,peak_box_lin_speed_mps,peak_box_ang_speed_radps,mean_resistive_hand_force_N,peak_resistive_hand_force_N,mean_force_closure_residual,peak_force_closure_residual,mean_combined_hand_proxy_N,mean_hand_load_asymmetry
pi,T0019,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.1,0.5,0.1,0.15,0.15,1.125,1.1036250591278076,0.7173563022501287,0,,0,0.5808157920837402,-0.7946728467941284,-0.5929775238037109,1,0,0.529767632484436,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",PI policy,True,1|smooth_hold|-box_x|0.1|0.5,3140,1,11399,12044.0,645.0,160,560,0.7173563022501287,1.1036250591278076,0.9982142857142857,1.0,0.5853747725486755,0.1979967129948948,1.3832072019577026,2.6729557514190674,-5.277206373590577,6.369928359985352,0.10325494861878853,0.7107009887695312,6.2709224947595175,0.08842898602724741
pi,T0020,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.1,1.0,0.1,0.15,0.15,1.125,1.1036250591278076,1.2691688263069467,0,,1,0.5497762560844421,-0.6267755627632141,-0.3269473314285278,1,0,0.6057521104812622,bee262728300dd462653fa8b2f6f0d1a38031b26,"{""box_angular_velocity"":[0.042778268,-0.29388997,-0.02081649],""box_linear_velocity"":[0.114865698,-0.001759686,-0.146932617],""box_mass"":1.125,""box_pose"":[0.552072048,-2.8359e-05,0.133436233,-0.001966522,-0.002033486,0.764158726,0.645021915],""dof_position"":[-0.115199916,-0.064922445,-0.012218203,0.300201774,-0.195445493,-0.019019129,-0.08305636,0.029252548,0.001344653,0.296153605,-0.224336758,0.039536756,0.047609247,0.019144323,-0.040161937,-0.043114316,0.18191725,0.012181526,1.148511887,0.007905912,-0.077887304,0.053509824,-0.037676584,-0.151084796,0.008135687,1.154527783,-0.11161533,0.014339966,-0.00770844],""dof_velocity"":[1.487369776,0.70707345,2.075722933,-2.436790943,1.293500304,0.713290095,1.511840463,-0.996070862,-2.000873804,-1.055755377,1.434424281,-2.255409002,-2.375049591,-0.349870265,0.612470388,2.464036226,-1.162475586,0.216358364,-1.478804588,-0.624960482,-0.280837715,1.066961527,-0.164373562,1.554573655,-0.360114902,1.448170543,-1.003446937,-1.506274819,-0.814161241],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.635606587,0.959279597,1.148229837],""robot_root_linear_velocity"":[0.107894853,-0.061386865,0.20746839],""robot_root_pose"":[2.304532528,-0.000317834,0.805778265,0.016799565,0.006407396,0.999790072,-0.009821377]}",PI policy,True,1|smooth_hold|-box_x|0.1|1.0,2344,1,12185,12606.0,421.0,260,660,1.2691688263069467,1.1036250591278076,0.9984848484848485,1.0,0.5612114071846008,0.21230631954121318,1.425092697143555,2.7006428241729736,-0.694681516780772,19.545209884643555,0.10216848389227927,0.8584593534469604,3.7545237870153154,0.06115552195597319
pi,T0021,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.1,2.0,0.1,0.15,0.15,1.125,1.1036250591278076,2.372793892677425,0,,1,0.5362852811813354,-0.3441182076931,-0.1775491535663604,1,0,0.5730576515197754,5cf28c06b4f5c01122b41805dd6169ba1e292293,"{""box_angular_velocity"":[-0.437885374,-0.153680876,-0.192338958],""box_linear_velocity"":[0.11087665,-0.005855552,-0.149608463],""box_mass"":1.125,""box_pose"":[0.552018702,-0.000100894,0.133394957,-0.003764899,0.002018075,0.763134778,0.646225095],""dof_position"":[-0.114831112,-0.063896075,-0.01211235,0.300152123,-0.195706606,-0.019026438,-0.083126478,0.030202014,0.001384068,0.296172112,-0.224246159,0.039550625,0.048163831,0.020008968,-0.040221099,-0.042750705,0.181736022,0.012180461,1.148388505,0.00781095,-0.078036219,0.053640671,-0.037711367,-0.151232049,0.008168879,1.154584885,-0.11176078,0.014347966,-0.007589432],""dof_velocity"":[1.495048046,0.726786673,2.048309803,-2.428910494,1.28967917,0.720507741,1.509121299,-0.979328394,-2.030574799,-1.055161357,1.428310394,-2.246969938,-2.373837233,-0.332116753,0.612381756,2.47248745,-1.157970309,0.217665821,-1.465795994,-0.63360393,-0.298939556,1.069152236,-0.170245692,1.560979843,-0.362728864,1.451639891,-1.018278122,-1.505036712,-0.810753524],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.613237619,0.960952461,1.13070333],""robot_root_linear_velocity"":[0.106657341,-0.059679274,0.20710516],""robot_root_pose"":[2.304503679,-0.000348378,0.805776,0.016835885,0.006025905,0.999795616,-0.009433461]}",PI policy,True,1|smooth_hold|-box_x|0.1|2.0,2524,1,12772,13188.0,416.0,460,860,2.372793892677425,1.1036250591278076,0.9988372093023256,1.0,0.5362852811813354,0.1718182173449286,1.651419758796692,2.873622179031372,-1.0936390909994411,18.356990814208984,0.08411165035646516,0.77137291431427,3.3466088969953534,0.04793198795740923
pi,T0022,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.3,0.5,0.1,0.15,0.15,1.125,3.310875177383423,2.152068903325446,0,,0,0.469418466091156,-0.5214695930480957,-0.2842190861701965,1,0,0.4398735761642456,b5303e241f2365f2c19aa215d0e1f783cd8e07bf,"{""box_angular_velocity"":[-0.229890957,-0.400473982,-0.130438298],""box_linear_velocity"":[0.112437725,-0.003226179,-0.148721024],""box_mass"":1.125,""box_pose"":[0.552028179,-5.7788e-05,0.133407786,-0.00432765,-0.001015448,0.763420999,0.645885766],""dof_position"":[-0.114843644,-0.064150691,-0.01214973,0.300160587,-0.195654586,-0.019024851,-0.08304964,0.029939458,0.001324925,0.296192735,-0.224293381,0.039556488,0.048211649,0.019997921,-0.040227622,-0.042556271,0.181248188,0.012059774,1.148158431,0.008028097,-0.078099772,0.053887337,-0.037864659,-0.151493996,0.008034495,1.154807448,-0.111608826,0.014436999,-0.007535963],""dof_velocity"":[1.495372415,0.716712832,2.051918745,-2.429697275,1.290766001,0.717617452,1.513376236,-0.989733577,-2.027662277,-1.054739237,1.428398252,-2.250202656,-2.368062019,-0.334604651,0.610515714,2.47335887,-1.177176714,0.211570188,-1.45453608,-0.623115182,-0.316229641,1.07151866,-0.168255016,1.549686313,-0.3603926,1.442920208,-1.001992106,-1.488156319,-0.813964009],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.622055888,0.962811232,1.140178323],""robot_root_linear_velocity"":[0.106575318,-0.060263488,0.20738402],""robot_root_pose"":[2.30450964,-0.000356358,0.805782259,0.016855504,0.006108045,0.999793828,-0.009534535]}",PI policy,True,1|smooth_hold|-box_x|0.3|0.5,2360,1,13404,13854.0,450.0,160,560,2.152068903325446,3.310875177383423,0.9928571428571429,1.0,0.4711277484893799,0.23847560354375413,1.4235775470733645,2.7357163429260254,7.446550050816898,72.67071533203125,0.10659441640434254,0.7901573181152344,9.523168135141688,0.12678586533030672
pi,T0023,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.3,1.0,0.1,0.15,0.15,1.125,3.310875177383423,3.807506489704661,0,,0,0.5020667314529419,-0.6347875595092773,-0.3508325219154358,1,0,0.5952383279800415,49b54e685c3775726ae78cb492944e4c5d43e961,"{""box_angular_velocity"":[-0.523575306,-0.588747799,-0.135039851],""box_linear_velocity"":[0.098954834,-0.004116989,-0.153059304],""box_mass"":1.125,""box_pose"":[0.551794589,-7.3672e-05,0.133335769,-0.007451943,-0.00021197,0.763360977,0.645929158],""dof_position"":[-0.114662774,-0.06402421,-0.012337741,0.300297081,-0.195620835,-0.019013833,-0.08266788,0.030151432,0.001229156,0.296243131,-0.224453136,0.039550181,0.04816559,0.020163447,-0.03997343,-0.042477306,0.181080028,0.011975168,1.147906184,0.008151585,-0.078037083,0.054010596,-0.037671663,-0.151297987,0.008095796,1.154592752,-0.111551985,0.014452228,-0.007784084],""dof_velocity"":[1.481866241,0.723414242,2.055340528,-2.434030056,1.303911328,0.719056904,1.502758861,-0.980234504,-2.023857355,-1.046921849,1.42865777,-2.248230934,-2.364044189,-0.333554566,0.589704752,2.480595589,-1.183120728,0.212506518,-1.448467255,-0.61077255,-0.327004731,1.071877718,-0.158856347,1.562065601,-0.362320393,1.456297994,-1.006424189,-1.502244115,-0.821132362],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.616897166,0.954524815,1.142999411],""robot_root_linear_velocity"":[0.108022422,-0.058838565,0.206231311],""robot_root_pose"":[2.304550409,-0.000340783,0.805763841,0.017008116,0.006026044,0.999790907,-0.009623127]}",PI policy,True,1|smooth_hold|-box_x|0.3|1.0,2140,1,13995,14365.0,370.0,260,660,3.807506489704661,3.310875177383423,1.0,0.0,0.5038633346557617,0.23731265792228057,1.5282312631607056,2.619870185852051,-1.1219387779746093,18.647979736328125,0.11473922358709385,0.4804393351078033,4.18079374048746,0.07304276423321532
pi,T0024,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.3,2.0,0.1,0.15,0.15,1.125,3.310875177383423,7.118381652807601,0,,1,2.975050210952759,-1.1446434259414673,-0.83708655834198,0,0,0.1893502026796341,33d0208973a93736d541f75c1419e11ec4188803,"{""box_angular_velocity"":[0.006661841,-0.309753567,-0.035179719],""box_linear_velocity"":[0.112452328,-0.002225378,-0.147713304],""box_mass"":1.125,""box_pose"":[0.552032471,-3.6421e-05,0.133423626,-0.002281537,-0.001881798,0.764077783,0.645117223],""dof_position"":[-0.114850789,-0.064712085,-0.012202019,0.300258338,-0.195561707,-0.019031055,-0.082535714,0.02943998,0.001328672,0.296063483,-0.2245747,0.039533567,0.047610663,0.019238608,-0.040044539,-0.043025769,0.181967363,0.012171112,1.148509502,0.007924774,-0.077859119,0.053489909,-0.037548345,-0.150991902,0.00817955,1.154512405,-0.111633159,0.014341366,-0.007757017],""dof_velocity"":[1.500818968,0.713789046,2.073575974,-2.436755657,1.295968294,0.714971781,1.534561157,-0.990208626,-2.004259109,-1.057643175,1.427591085,-2.253156662,-2.376793623,-0.349287003,0.612355649,2.467516661,-1.15981257,0.220177501,-1.472437859,-0.619274735,-0.282717913,1.065463901,-0.160296634,1.561334252,-0.364671022,1.45732522,-1.011236548,-1.511439085,-0.813843489],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.631652236,0.96848768,1.149403214],""robot_root_linear_velocity"":[0.105294891,-0.060308591,0.207119733],""robot_root_pose"":[2.304502487,-0.00030556,0.805772364,0.016927624,0.006345116,0.999788344,-0.00981549]}",PI policy,True,1|smooth_hold|-box_x|0.3|2.0,2492,1,14531,14939.0,408.0,460,860,7.118381652807601,3.310875177383423,0.8127906976744186,1.0,3.016276836395264,0.4175875051640147,2.900356769561768,12.078276634216309,-2.256580839700304,20.429201126098636,0.23155004011662028,1.0,4.046013749009648,0.08699170526851109
pi,T0025,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.5,0.5,0.1,0.15,0.15,1.125,5.518125057220459,3.5867813464764,0,,0,0.454352855682373,-0.1741077303886413,0.0454173572361469,1,0,0.6186634302139282,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",PI policy,True,1|smooth_hold|-box_x|0.5|0.5,2436,1,15155,15624.0,469.0,160,560,3.5867813464764,5.518125057220459,1.0,0.0,0.4554173052310943,0.22403566144140705,1.4158294200897217,2.788515090942383,-2.6479895061813297,12.45973014831543,0.12013894976607839,0.4730381965637207,4.197549906399633,0.07089112083277926
pi,T0026,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.5,1.0,0.1,0.15,0.15,1.125,5.518125057220459,6.345844368524597,0,,1,2.4236857891082764,0.6550149321556091,0.1401408612728119,0,0,0.3104237020015716,b37d1a34b504a21fd416095ed82af6e900cfd110,"{""box_angular_velocity"":[0.0,0.0,0.0],""box_linear_velocity"":[0.0,0.0,-0.196175486],""box_mass"":1.125,""box_pose"":[0.549999952,0.0,0.132547736,0.0,0.0,0.764192939,0.644987702],""dof_position"":[-0.115593508,-0.064746052,-0.012320553,0.300360948,-0.195070326,-0.019001871,-0.083475702,0.029394845,0.001167293,0.296318293,-0.223998114,0.039558936,0.048016004,0.019729495,-0.039579578,-0.042687569,0.180484638,0.011865744,1.147352099,0.008331287,-0.078113355,0.05443877,-0.03782244,-0.151108593,0.008053473,1.154164195,-0.111383066,0.014411789,-0.00821572],""dof_velocity"":[1.460155487,0.702920616,2.068506956,-2.447604179,1.321188092,0.714539647,1.485135555,-1.002265334,-2.011068106,-1.06355381,1.450716734,-2.256109238,-2.361958027,-0.34181416,0.623745561,2.463394165,-1.212964773,0.20323807,-1.455058575,-0.60581696,-0.349257767,1.082467079,-0.168251291,1.565045118,-0.356730878,1.445312738,-0.988606036,-1.515213132,-0.839687943],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.634959042,0.955117822,1.158339977],""robot_root_linear_velocity"":[0.119195879,-0.061470948,0.209652379],""robot_root_pose"":[2.304764509,-0.000354351,0.805820525,0.016868409,0.006288042,0.999789476,-0.009845998]}",PI policy,True,1|smooth_hold|-box_x|0.5|1.0,2596,1,15765,16249.0,484.0,260,660,6.345844368524597,5.518125534057617,0.7015151515151515,1.0,2.5754287242889404,0.47740772590323377,2.3501768112182617,9.84047031402588,0.019934416807849298,23.545001983642575,0.28848269823762224,1.0,3.2722226963942926,0.07368502005931185
pi,T0027,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.5,2.0,0.1,0.15,0.15,1.125,5.518125057220459,11.863968927309486,0,,1,2.881324052810669,0.5586850047111511,-0.2629360258579254,0,1,0.0340278632938861,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",PI policy,True,1|smooth_hold|-box_x|0.5|2.0,3032,1,16415,16958.0,543.0,460,860,11.863968927309486,5.518125057220459,0.6174418604651163,1.0,2.978332757949829,0.6041849007440168,2.9410440921783447,6.749892234802246,-0.43782473477849,10.038376808166504,0.3757279651017513,1.0,4.249158354608212,0.1684477829677975
pi,T0028,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.7,0.5,0.1,0.15,0.15,1.125,7.725375,0.0,1,base_tilt,0,,,,0,0,4.007104396820068,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",PI policy,False,1|smooth_hold|-box_x|0.7|0.5,144,0,17174,,,0,0,0.0,,,,,,,,,,,,,
pi,T0029,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.7,1.0,0.1,0.15,0.15,1.125,7.725375,0.0,1,base_tilt,0,,,,0,0,4.000012397766113,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",PI policy,False,1|smooth_hold|-box_x|0.7|1.0,272,0,17211,,,0,0,0.0,,,,,,,,,,,,,
pi,T0030,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.7,2.0,0.1,0.15,0.15,1.125,7.725375175476074,16.609556690073415,0,,1,3.10539984703064,1.3865909576416016,0.9197556972503662,0,0,0.7151324152946472,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",PI policy,True,1|smooth_hold|-box_x|0.7|2.0,3200,1,17280,17865.0,585.0,460,860,16.609556690073415,7.725375175476074,0.45813953488372094,1.0,3.2002553939819336,0.725765627449335,3.038663387298584,9.93328094482422,5.207981062609009,119.75360107421876,0.48142663665998425,1.0,7.477908521617741,0.15971987801928852
pi,T0031,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.9,0.5,0.1,0.15,0.15,1.125,9.932625,0.0,1,timeout,0,,,,0,0,4.000012397766113,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",PI policy,False,1|smooth_hold|-box_x|0.9|0.5,6004,0,18081,,,0,0,0.0,,,,,,,,,,,,,
pi,T0032,legged_gym/logs/Jul09_from_55500/model_73500.pt,1,smooth_hold,-box_x,0.9,1.0,0.1,0.15,0.15,1.125,9.932624816894531,11.422518653533926,0,,1,0.4963454306125641,-0.5335834622383118,-0.2502279877662658,1,0,0.4966937899589538,8686b8759e303de1b9dcd8c4226ee5761c093f21,"{""box_angular_velocity"":[0.052818909,-0.617193997,0.097779892],""box_linear_velocity"":[0.099004783,0.001751711,-0.153116554],""box_mass"":1.125,""box_pose"":[0.551801264,2.9169e-05,0.133338079,-0.004432955,-0.004249581,0.764709473,0.64434588],""dof_position"":[-0.115173273,-0.065072939,-0.012358559,0.300250351,-0.195336089,-0.019023187,-0.082784683,0.029120829,0.001185883,0.296218961,-0.224485591,0.03952783,0.047393195,0.019156681,-0.040112667,-0.043043997,0.18166624,0.012035387,1.148338437,0.008116276,-0.077845,0.0535734,-0.037792016,-0.151439279,0.007985869,1.154733062,-0.111371219,0.014442697,-0.007521289],""dof_velocity"":[1.482971191,0.704375625,2.087524414,-2.442824841,1.301244497,0.711632669,1.513340116,-0.998463988,-1.990904808,-1.051182866,1.436479807,-2.257259607,-2.372484446,-0.354048729,0.600233555,2.464917421,-1.173290372,0.213890702,-1.471856356,-0.605654061,-0.288861006,1.063053846,-0.156221375,1.539267898,-0.361408114,1.440126777,-0.985117376,-1.490123034,-0.812418342],""goal"":[-3.450000048,0.0,0.144999996],""robot_root_angular_velocity"":[-0.641172588,0.957930326,1.166464686],""robot_root_linear_velocity"":[0.107858129,-0.061188579,0.207180291],""robot_root_pose"":[2.304544687,-0.00031296,0.805772424,0.016877344,0.006440034,0.99978596,-0.010084333]}",PI policy,True,1|smooth_hold|-box_x|0.9|1.0,2844,1,19583,20129.0,546.0,260,660,11.422518653533926,9.932624816894531,0.9848484848484849,1.0,0.5026090741157532,0.233208161629172,1.4170266389846802,3.016132116317749,-2.2933126079744066,43.582515716552734,0.13412897938467336,0.996115744113922,4.620635122289373,0.08334532005448467
